Year,Trade_Flow,Partner_ISO,Partner_Country,HS_Code,Product_Description,Value_USD
2016,Export,CHE,Switzerland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6562990.91
2016,Export,THA,Thailand,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1580722.63
2016,Export,TTO,Trinidad and Tobago,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",41213.94
2016,Export,ARE,United Arab Emirates,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2722131.3
2016,Export,TUN,Tunisia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5063.04
2016,Export,TUR,Türkiye,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",228794.5
2016,Export,UKR,Ukraine,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",91251.2
2016,Export,EGY,Egypt,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",829400.0
2016,Export,GBR,United Kingdom,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",81214882.51
2016,Export,USA,USA,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",450693617.56
2016,Export,URY,Uruguay,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",45200.0
2016,Export,_X ,"Areas, nes",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1982480.4
2017,Export,DZA,Algeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5059882.4
2017,Export,AGO,Angola,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",982080.5
2017,Export,AZE,Azerbaijan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",102402.0
2017,Export,ARG,Argentina,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1526967.6
2017,Export,AUS,Australia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",73509602.2
2017,Export,AUT,Austria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",698905.0
2017,Export,BHS,Bahamas,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",533458.0
2017,Export,BHR,Bahrain,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2131621.3
2017,Export,BGD,Bangladesh,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",617321.0
2017,Export,BEL,Belgium,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120860036.4
2017,Export,BRA,Brazil,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105804779.6
2017,Export,SLB,Solomon Isds,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",17253.6
2017,Export,BRN,Brunei Darussalam,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1176409.9
2017,Export,BGR,Bulgaria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1045170.8
2017,Export,MMR,Myanmar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",145063.0
2017,Export,BLR,Belarus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",513669.0
2017,Export,KHM,Cambodia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1153985.8
2017,Export,CMR,Cameroon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2814533.1
2017,Export,CAN,Canada,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",146614977.2
2017,Export,LKA,Sri Lanka,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8691425.7
2017,Export,CHL,Chile,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13041214.3
2017,Export,CHN,China,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1061198627.1
2017,Export,COL,Colombia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",55545822.7
2017,Export,COG,Congo,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",268174.8
2017,Export,COD,Dem. Rep. of the Congo,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",778999.5
2017,Export,CRI,Costa Rica,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6586027.8
2017,Export,HRV,Croatia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1435307.8
2017,Export,CYP,Cyprus,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3695389.0
2017,Export,CZE,Czechia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9130729.9
2017,Export,BEN,Benin,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",257566.1
2017,Export,DNK,Denmark,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",31066795.1
2017,Export,DOM,Dominican Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12379573.3
2017,Export,ECU,Ecuador,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",708024.7
2017,Export,SLV,El Salvador,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",396344.0
2017,Export,GNQ,Equatorial Guinea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",355897.0
2017,Export,EST,Estonia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",474678.1
2017,Export,FJI,Fiji,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",581313.5
2017,Export,FIN,Finland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240158.0
2017,Export,FRA,France,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",76573808.2
2017,Export,GAB,Gabon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",652144.7
2017,Export,GEO,Georgia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2245525.4
2017,Export,DEU,Germany,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",100883538.8
2017,Export,GHA,Ghana,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",765694.0
2017,Export,GRC,Greece,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6768124.0
2017,Export,GTM,Guatemala,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",553575.0
2017,Export,GIN,Guinea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",39713.0
2017,Export,HTI,Haiti,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",386206.0
2017,Export,HND,Honduras,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1490579.5
2017,Export,HKG,"China, Hong Kong SAR",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137911072.7
2017,Export,HUN,Hungary,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1298550.3
2017,Export,IDN,Indonesia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3836406.9
2017,Export,IRL,Ireland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1320947.3
2017,Export,ISR,Israel,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",39339947.0
2017,Export,ITA,Italy,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112916116.1
2017,Export,CIV,Côte d'Ivoire,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2816001.9
2017,Export,JAM,Jamaica,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",698623.0
2017,Export,JPN,Japan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",879905442.2
2017,Export,KAZ,Kazakhstan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",780.0
2017,Export,JOR,Jordan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5705754.7
2017,Export,KEN,Kenya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1189297.3
2017,Export,KOR,Rep. of Korea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",585877658.9
2017,Export,KWT,Kuwait,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6478319.1
2017,Export,LAO,Lao People's Dem. Rep.,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",456994.9
2017,Export,LBN,Lebanon,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",10540868.6
2017,Export,LVA,Latvia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1588783.9
2017,Export,LBR,Liberia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",18728.8
2017,Export,LBY,Libya,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",462022.5
2017,Export,LTU,Lithuania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11742654.7
2017,Export,MYS,Malaysia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",96059578.4
2017,Export,MLI,Mali,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",615683.0
2017,Export,MLT,Malta,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",348965.5
2017,Export,MUS,Mauritius,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3786724.8
2017,Export,MEX,Mexico,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",119904340.5
2017,Export,S19,"Other Asia, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",99868650.4
2017,Export,MAR,Morocco,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2768310.9
2017,Export,OMN,Oman,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2121892.0
2017,Export,NPL,Nepal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",735383.2
2017,Export,NLD,Netherlands,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",201601859.1
2017,Export,NZL,New Zealand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",10676154.0
2017,Export,NIC,Nicaragua,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2247410.1
2017,Export,NGA,Nigeria,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",614303.2
2017,Export,NOR,Norway,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1156372.1
2017,Export,PAK,Pakistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",37557219.9
2017,Export,PAN,Panama,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5930475.1
2017,Export,PNG,Papua New Guinea,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1575039.5
2017,Export,PER,Peru,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6706122.3
2017,Export,PHL,Philippines,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130869011.3
2017,Export,POL,Poland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15022231.5
2017,Export,PRT,Portugal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",23174948.8
2017,Export,TLS,Timor-Leste,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1126716.7
2017,Export,QAT,Qatar,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7528191.1
2017,Export,ROU,Romania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3694933.5
2017,Export,RUS,Russian Federation,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",96590950.5
2017,Export,SAU,Saudi Arabia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",61579120.7
2017,Export,SEN,Senegal,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",873340.6
2017,Export,SRB,Serbia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1744686.9
2017,Export,IND,India,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",21046101.5
2017,Export,SGP,Singapore,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",83213536.4
2017,Export,SVN,Slovenia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3944714.2
2017,Export,ZAF,South Africa,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13899483.1
2017,Export,ESP,Spain,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",32998532.8
2017,Export,SDN,Sudan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",213750.0
2017,Export,SWE,Sweden,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12137667.4
2017,Export,CHE,Switzerland,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",30684835.0
2017,Export,THA,Thailand,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",197920542.5
2017,Export,TTO,Trinidad and Tobago,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1302522.7
2017,Export,ARE,United Arab Emirates,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",41974490.1
2017,Export,TUN,Tunisia,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",879366.0
2017,Export,TUR,Türkiye,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7281188.2
2017,Export,UKR,Ukraine,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15305761.8
2017,Export,EGY,Egypt,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",28363986.9
2017,Export,GBR,United Kingdom,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",171128035.9
2017,Export,TZA,United Rep. of Tanzania,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",36375.0
2017,Export,USA,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",835512033.5
2017,Export,URY,Uruguay,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3074064.1
2017,Export,UZB,Uzbekistan,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",630764.8
2017,Export,VEN,Venezuela,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",96500.0
2017,Export,_X ,"Areas, nes",3,"Fish and crustaceans, molluscs and other aquatic invertebrates",36974313.1
2017,Export,DZA,Algeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1841472.5
2017,Export,AGO,Angola,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,52770.0
2017,Export,AUS,Australia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5109092.6
2017,Export,BHS,Bahamas,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,41154.0
2017,Export,BHR,Bahrain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,6328.5
2017,Export,BEL,Belgium,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2382435.0
2017,Export,BRA,Brazil,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,91112.1
2017,Export,BGR,Bulgaria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,128392.5
2017,Export,MMR,Myanmar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,38208.0
2017,Export,KHM,Cambodia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11294778.0
2017,Export,CAN,Canada,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2069387.9
2017,Export,LKA,Sri Lanka,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,21385.0
2017,Export,CHL,Chile,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3560842.5
2017,Export,CHN,China,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1479979.2
2017,Export,CRI,Costa Rica,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,49968.0
2017,Export,HRV,Croatia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5147726.4
2017,Export,CYP,Cyprus,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,153880.3
2017,Export,CZE,Czechia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,102369.0
2017,Export,DNK,Denmark,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,86959.1
2017,Export,FJI,Fiji,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,262400.0
2017,Export,FIN,Finland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,403525.0
2017,Export,FRA,France,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1383946.7
2017,Export,GEO,Georgia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,57929.5
2017,Export,DEU,Germany,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,22190379.0
2017,Export,GHA,Ghana,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,52266.5
2017,Export,KIR,Kiribati,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13653.0
2017,Export,GRC,Greece,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1058950.5
2017,Export,GTM,Guatemala,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1522542.5
2017,Export,HND,Honduras,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2057247.2
2017,Export,HKG,"China, Hong Kong SAR",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3889697.9
2017,Export,HUN,Hungary,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10295.5
2017,Export,IDN,Indonesia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,87278.6
2017,Export,IRL,Ireland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,40521.6
2017,Export,ISR,Israel,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,29227545.7
2017,Export,ITA,Italy,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13407184.4
2017,Export,CIV,Côte d'Ivoire,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,78200.0
2017,Export,JAM,Jamaica,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,192628.8
2017,Export,JPN,Japan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,107223925.5
2017,Export,JOR,Jordan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3580538.5
2017,Export,KOR,Rep. of Korea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,62487848.3
2017,Export,KWT,Kuwait,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,590557.9
2017,Export,LAO,Lao People's Dem. Rep.,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2640537.5
2017,Export,LBN,Lebanon,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3744672.4
2017,Export,LVA,Latvia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,799122.7
2017,Export,LBY,Libya,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4520305.4
2017,Export,LTU,Lithuania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,337483.5
2017,Export,MYS,Malaysia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1335969.4
2017,Export,MLT,Malta,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,23547.0
2017,Export,MUS,Mauritius,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,358466.2
2017,Export,MEX,Mexico,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3343928.4
2017,Export,S19,"Other Asia, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5303040.3
2017,Export,MAR,Morocco,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,47840.0
2017,Export,OMN,Oman,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,299880.0
2017,Export,NLD,Netherlands,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8695393.2
2017,Export,VUT,Vanuatu,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1039.7
2017,Export,NZL,New Zealand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1612375.8
2017,Export,NIC,Nicaragua,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,420750.0
2017,Export,NGA,Nigeria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,233353.0
2017,Export,NOR,Norway,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1511577.7
2017,Export,MHL,Marshall Isds,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,64830.0
2017,Export,PNG,Papua New Guinea,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,6823.0
2017,Export,PER,Peru,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,886408.2
2017,Export,PHL,Philippines,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,152809.8
2017,Export,POL,Poland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1472614.7
2017,Export,PRT,Portugal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2922531.3
2017,Export,TLS,Timor-Leste,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1121960.0
2017,Export,QAT,Qatar,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14719.0
2017,Export,ROU,Romania,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2027458.7
2017,Export,SAU,Saudi Arabia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1225405.0
2017,Export,SEN,Senegal,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,87750.0
2017,Export,SRB,Serbia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,210410.0
2017,Export,IND,India,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5650.0
2017,Export,SGP,Singapore,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,10521384.2
2017,Export,SVN,Slovenia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,985063.3
2017,Export,ZAF,South Africa,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,106925.0
2017,Export,ESP,Spain,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4614743.6
2017,Export,SDN,Sudan,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,891959.0
2017,Export,SWE,Sweden,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,609553.8
2017,Export,CHE,Switzerland,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,29053.5
2017,Export,SYR,Syria,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,677604.5
2017,Export,THA,Thailand,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,44099916.2
2017,Export,TTO,Trinidad and Tobago,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,154933.1
2017,Export,ARE,United Arab Emirates,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,644967.5
2017,Export,TUN,Tunisia,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1650124.8
2017,Export,TUR,Türkiye,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,655736.6
2017,Export,UKR,Ukraine,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,140432.7
2017,Export,EGY,Egypt,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2823157.6
2017,Export,GBR,United Kingdom,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3464128.1
2017,Export,USA,USA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,112844538.6
2017,Export,URY,Uruguay,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,14250.0
2017,Export,YEM,Yemen,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,90574.0
2017,Export,_X ,"Areas, nes",1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4264412.5
2017,Export,AGO,Angola,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3195.0
2017,Export,ARG,Argentina,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",33432.0
2017,Export,AUS,Australia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",106075781.9
2017,Export,AUT,Austria,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2445555.8
2017,Export,BHR,Bahrain,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",68518.8
2017,Export,BEL,Belgium,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",41507782.2
2017,Export,MMR,Myanmar,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",31369.0
2017,Export,KHM,Cambodia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1205124.9
2017,Export,CAN,Canada,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",73933981.1
2017,Export,CHL,Chile,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",905139.1
2017,Export,CHN,China,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",10487659.3
2017,Export,COL,Colombia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",150172.1
2017,Export,CRI,Costa Rica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",52147.0
2017,Export,CYP,Cyprus,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",542446.2
2017,Export,CZE,Czechia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",404104.4
2017,Export,DNK,Denmark,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",35520665.4
2017,Export,DOM,Dominican Rep.,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",82285.0
2017,Export,FIN,Finland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",114265.2
2017,Export,FRA,France,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",34740033.9
2017,Export,DEU,Germany,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",59190861.9
2017,Export,GHA,Ghana,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",35793.6
2017,Export,GRC,Greece,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",36160.0
2017,Export,HND,Honduras,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8700.0
2017,Export,HKG,"China, Hong Kong SAR",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",15783884.2
2017,Export,HUN,Hungary,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",49415.0
2017,Export,IDN,Indonesia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1258863.3
2017,Export,IRL,Ireland,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",406985.5
2017,Export,ISR,Israel,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5675978.3
2017,Export,ITA,Italy,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",21856721.4
2017,Export,JAM,Jamaica,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",42000.0
2017,Export,JPN,Japan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",313460414.1
2017,Export,JOR,Jordan,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",172611.5
2017,Export,KEN,Kenya,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",136358.5
2017,Export,KOR,Rep. of Korea,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",129129118.3
2017,Export,KWT,Kuwait,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1208156.4
2017,Export,LBN,Lebanon,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2280547.1
2017,Export,LVA,Latvia,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",227719.8
2017,Export,LTU,Lithuania,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",688339.1
