refYear,partnerISO,partnerDesc,flowDesc,cmdCode,cmdDesc,primaryValue
2015,YEM,Yemen,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,92188.0
2015,_X ,"Areas, nes",Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3581798.0
2015,AND,Andorra,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",197912.0
2015,AGO,Angola,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5450.0
2015,ARG,Argentina,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1306372.0
2015,AUS,Australia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",67439938.0
2015,AUT,Austria,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1123132.0
2015,BHR,Bahrain,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",58224.0
2015,BEL,Belgium,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",31725954.0
2015,BOL,Bolivia (Plurinational State of),Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",57778.0
2015,BRA,Brazil,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",21280.0
2015,MMR,Myanmar,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",73808.0
2015,KHM,Cambodia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",245881.0
2015,CAN,Canada,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",65367519.0
2015,CHL,Chile,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",869335.0
2015,CHN,China,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6050590.0
2015,COL,Colombia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",89968.0
2015,CRI,Costa Rica,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",33345.0
2015,HRV,Croatia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",33640.0
2015,CYP,Cyprus,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",379642.0
2015,DNK,Denmark,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",14829871.0
2015,DOM,Dominican Rep.,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",100358.0
2015,SLV,El Salvador,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",38700.0
2015,FIN,Finland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",111744.0
2015,FRA,France,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",33551622.0
2015,GEO,Georgia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",78990.0
2015,DEU,Germany,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",50679263.0
2015,GHA,Ghana,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",48243.0
2015,HND,Honduras,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",18700.0
2015,HKG,"China, Hong Kong SAR",Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16744864.0
2015,HUN,Hungary,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",58456.0
2015,IRL,Ireland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",207729.0
2015,ISR,Israel,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3306078.0
2015,ITA,Italy,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16611472.0
2015,CIV,Côte d'Ivoire,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",22654.0
2015,JAM,Jamaica,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",348623.0
2015,JPN,Japan,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",267645694.0
2015,JOR,Jordan,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",150724.0
2015,KEN,Kenya,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",48623.0
2015,KOR,Rep. of Korea,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",83751757.0
2015,KWT,Kuwait,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1431873.0
2015,LBN,Lebanon,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2003449.0
2015,LVA,Latvia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",64109.0
2015,LBY,Libya,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",31875.0
2015,LTU,Lithuania,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",334282.0
2015,MYS,Malaysia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",5933525.0
2015,MLT,Malta,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",44450.0
2015,MUS,Mauritius,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",230403.0
2015,MEX,Mexico,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",669132.0
2015,S19,"Other Asia, nes",Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8173451.0
2015,OMN,Oman,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",216693.0
2015,NLD,Netherlands,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",47879302.0
2015,NCL,New Caledonia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",83911.0
2015,NZL,New Zealand,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",6640527.0
2015,NGA,Nigeria,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",728423.0
2015,NOR,Norway,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",409691.0
2015,PAK,Pakistan,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",631370.0
2015,PAN,Panama,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",463302.0
2015,PNG,Papua New Guinea,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",144790.0
2015,PHL,Philippines,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",205559.0
2015,POL,Poland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2452513.0
2015,PRT,Portugal,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16327905.0
2015,QAT,Qatar,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",942979.0
2015,ROU,Romania,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",926163.0
2015,RUS,Russian Federation,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1465658.0
2015,SAU,Saudi Arabia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3030896.0
2015,SGP,Singapore,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",8720128.0
2015,ZAF,South Africa,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",240977.0
2015,ZWE,Zimbabwe,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",225063.0
2015,ESP,Spain,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",17184689.0
2015,SWE,Sweden,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",4015347.0
2015,CHE,Switzerland,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",7617750.0
2015,THA,Thailand,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",1016098.0
2015,TTO,Trinidad and Tobago,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",62122.0
2015,ARE,United Arab Emirates,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",3460402.0
2015,TUN,Tunisia,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",16748.0
2015,TUR,Türkiye,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",991544.0
2015,UKR,Ukraine,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",30610.0
2015,GBR,United Kingdom,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",84086330.0
2015,USA,USA,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",403699606.0
2015,URY,Uruguay,Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",189805.0
2015,_X ,"Areas, nes",Export,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",2946188.0
2016,DZA,Algeria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6100980.61
2016,AGO,Angola,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1107861.0
2016,AZE,Azerbaijan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",921.0
2016,ARG,Argentina,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",591724.9
2016,AUS,Australia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",91157395.46
2016,AUT,Austria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",594587.6
2016,BHS,Bahamas,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",389668.0
2016,BHR,Bahrain,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2062763.73
2016,BGD,Bangladesh,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2225188.8
2016,BEL,Belgium,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",89216757.08
2016,BRA,Brazil,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",68015611.96
2016,BRN,Brunei Darussalam,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1138426.0
2016,BGR,Bulgaria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1393164.79
2016,MMR,Myanmar,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",102414.49
2016,BLR,Belarus,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",353802.95
2016,KHM,Cambodia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",497469.4
2016,CMR,Cameroon,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1172482.38
2016,CAN,Canada,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",124563335.72
2016,LKA,Sri Lanka,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5611965.82
2016,CHL,Chile,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",10969013.2
2016,CHN,China,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",672639694.85
2016,COL,Colombia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",57748350.37
2016,COG,Congo,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",271327.2
2016,COD,Dem. Rep. of the Congo,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",828317.5
2016,CRI,Costa Rica,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7497863.2
2016,HRV,Croatia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1527791.53
2016,CYP,Cyprus,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4040766.28
2016,CZE,Czechia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9417222.81
2016,BEN,Benin,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",394345.0
2016,DNK,Denmark,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15965354.08
2016,DOM,Dominican Rep.,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12081870.74
2016,ECU,Ecuador,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",152274.17
2016,SLV,El Salvador,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",813859.72
2016,EST,Estonia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",266428.05
2016,FJI,Fiji,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",320564.0
2016,FIN,Finland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20350.0
2016,FRA,France,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",69732090.29
2016,GAB,Gabon,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",488759.0
2016,GEO,Georgia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2231768.48
2016,DEU,Germany,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",101226754.07
2016,GHA,Ghana,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",599852.2
2016,KIR,Kiribati,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",36000.0
2016,GRC,Greece,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8371143.57
2016,GTM,Guatemala,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1387918.79
2016,HTI,Haiti,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",352510.0
2016,HND,Honduras,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1549612.32
2016,HKG,"China, Hong Kong SAR",Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130984728.32
2016,HUN,Hungary,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1501826.12
2016,IDN,Indonesia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4604112.44
2016,IRL,Ireland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",516926.8
2016,ISR,Israel,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",30171615.93
2016,ITA,Italy,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110155384.83
2016,CIV,Côte d'Ivoire,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2492848.95
2016,JAM,Jamaica,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3225155.56
2016,JPN,Japan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",727971051.39
2016,KAZ,Kazakhstan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",9236.13
2016,JOR,Jordan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5871203.31
2016,KEN,Kenya,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",583832.02
2016,KOR,Rep. of Korea,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",461047858.91
2016,KWT,Kuwait,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8973328.5
2016,LAO,Lao People's Dem. Rep.,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",439023.57
2016,LBN,Lebanon,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12309675.12
2016,LVA,Latvia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3415157.83
2016,LBY,Libya,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",429522.0
2016,LTU,Lithuania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",6940810.49
2016,MDG,Madagascar,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1409.0
2016,MYS,Malaysia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",68727730.3
2016,MDV,Maldives,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",63499.0
2016,MLI,Mali,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",835330.0
2016,MLT,Malta,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",360536.2
2016,MUS,Mauritius,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3991882.48
2016,MEX,Mexico,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",95084078.75
2016,S19,"Other Asia, nes",Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",92437312.42
2016,MAR,Morocco,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3423919.03
2016,MOZ,Mozambique,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",36126.0
2016,OMN,Oman,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2406404.44
2016,NPL,Nepal,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",456692.4
2016,NLD,Netherlands,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",125793496.07
2016,NZL,New Zealand,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13106639.86
2016,NIC,Nicaragua,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1164523.69
2016,NGA,Nigeria,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",379904.73
2016,NOR,Norway,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1216242.8
2016,PAK,Pakistan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",23205120.13
2016,PAN,Panama,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2229894.22
2016,PNG,Papua New Guinea,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",462350.28
2016,PRY,Paraguay,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",45580.0
2016,PER,Peru,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5889492.64
2016,PHL,Philippines,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",80516675.24
2016,POL,Poland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11510159.69
2016,PRT,Portugal,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",25972172.61
2016,TLS,Timor-Leste,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",425522.0
2016,QAT,Qatar,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7756296.99
2016,ROU,Romania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4243879.06
2016,RUS,Russian Federation,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",93570462.66
2016,SAU,Saudi Arabia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",58105630.46
2016,SEN,Senegal,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",381227.2
2016,IND,India,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",20333450.57
2016,SGP,Singapore,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",81275092.34
2016,SVN,Slovenia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3073185.62
2016,ZAF,South Africa,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7384756.61
2016,ZWE,Zimbabwe,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",733642.9
2016,ESP,Spain,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",62521378.1
2016,SDN,Sudan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",262200.0
2016,SWE,Sweden,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11346551.85
2016,CHE,Switzerland,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",32003969.36
2016,THA,Thailand,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",190073648.57
2016,TTO,Trinidad and Tobago,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",925611.93
2016,ARE,United Arab Emirates,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",46809056.48
2016,TUN,Tunisia,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",546965.84
2016,TUR,Türkiye,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5277134.86
2016,UKR,Ukraine,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13858391.09
2016,EGY,Egypt,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",41283622.13
2016,GBR,United Kingdom,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",120757922.21
2016,TZA,United Rep. of Tanzania,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",55143.0
2016,USA,USA,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",895648528.59
2016,URY,Uruguay,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3107218.35
2016,UZB,Uzbekistan,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",28000.0
2016,VEN,Venezuela,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",678392.06
2016,YEM,Yemen,Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",17250.0
2016,_X ,"Areas, nes",Export,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",33715287.05
2016,DZA,Algeria,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,711970.0
2016,AGO,Angola,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,246690.0
2016,ARG,Argentina,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,207900.0
2016,AUS,Australia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5599144.85
2016,BHS,Bahamas,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,42630.0
2016,BHR,Bahrain,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,5961.0
2016,BEL,Belgium,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2920427.63
2016,MMR,Myanmar,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,34145.8
2016,KHM,Cambodia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11332431.86
2016,CAN,Canada,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2595267.47
2016,CHL,Chile,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1745782.4
2016,CHN,China,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1436922.49
2016,CRI,Costa Rica,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,23444.0
2016,HRV,Croatia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4472507.3
2016,CYP,Cyprus,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,523950.61
2016,DNK,Denmark,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,22086.0
2016,DOM,Dominican Rep.,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,53044.77
2016,FJI,Fiji,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,617250.0
2016,FRA,France,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1602792.37
2016,DEU,Germany,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,17371652.38
2016,GHA,Ghana,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,279998.1
2016,KIR,Kiribati,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1501.8
2016,GRC,Greece,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1149762.5
2016,GTM,Guatemala,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,937850.0
2016,HND,Honduras,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,1800500.0
2016,HKG,"China, Hong Kong SAR",Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3706320.02
2016,IDN,Indonesia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,157985.0
2016,ISR,Israel,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,13819483.07
2016,ITA,Italy,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,12473437.58
2016,CIV,Côte d'Ivoire,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,43591.6
2016,JPN,Japan,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,85217480.06
2016,JOR,Jordan,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2809838.5
2016,KOR,Rep. of Korea,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,51322508.93
2016,KWT,Kuwait,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,533148.14
2016,LAO,Lao People's Dem. Rep.,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,730002.13
2016,LBN,Lebanon,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3144335.1
2016,LVA,Latvia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,366192.85
2016,LBY,Libya,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4047090.0
2016,LTU,Lithuania,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,392913.0
2016,MYS,Malaysia,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,880362.35
2016,MDV,Maldives,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,136587.75
2016,MLT,Malta,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,23500.0
2016,MUS,Mauritius,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,221197.95
2016,MEX,Mexico,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,275371.9
2016,S19,"Other Asia, nes",Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,4855559.51
2016,MAR,Morocco,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,64882.5
2016,OMN,Oman,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,49500.0
2016,NLD,Netherlands,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,8453374.58
2016,VUT,Vanuatu,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,25381.19
2016,NZL,New Zealand,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,946936.88
2016,NGA,Nigeria,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,265892.89
2016,NOR,Norway,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2489112.1
2016,PNG,Papua New Guinea,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,489.0
2016,PER,Peru,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,2997858.0
2016,PHL,Philippines,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,98695.0
2016,POL,Poland,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,3711032.3
2016,PRT,Portugal,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,989264.91
2016,TLS,Timor-Leste,Export,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,675000.0
